o:id,url,o:resource_template,o:resource_class,o:owner,o:is_public,o:item_set/o:id,o:item_set/dcterms:title,o:media/o:id,o:media/file,dcterms:title,dcterms:creator,dcterms:subject,dcterms:publisher,dcterms:contributor,dcterms:date,dcterms:identifier,dcterms:source,dcterms:language,dcterms:rights,dcterms:abstract,dcterms:spatial,dcterms:rightsHolder,bibo:issue,bibo:numPages,fabio:hasURL
11615,https://iwac.frederickmadore.com/s/afrique_ouest/item/11615,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2198,,11632|17704|17705|17706|17707,https://iwac.frederickmadore.com/files/original/b9dab1df21e046e1f56ebd0229aa4d9e9c000f43.pdf|https://iwac.frederickmadore.com/files/original/fb6cb46ae5cbf2e36fe70e5328dd5748963cf86e.jp2|https://iwac.frederickmadore.com/files/original/071fd0d4ca006b506369d8b00f0d6691bbce0412.jp2|https://iwac.frederickmadore.com/files/original/a92595e2397af586dae1704e2080fca5383c3066.jp2|https://iwac.frederickmadore.com/files/original/59635702857bcd45e1fc6dc51d08f5d2c5ad10b4.jp2,"An-Nasr Vendredi #143 (La rédaction du coran : une histoire fascinante)",Adam,"Association des Élèves et Étudiants Musulmans au Burkina|Aïd el-Fitr","An-Nasr Vendredi","Frédérick Madore",2006-02-10,"https://www.wikidata.org/wiki/Q116190607 Q116190607","Association des Élèves et Étudiants Musulmans au Burkina",Français,"In Copyright - Educational Use Permitted",,Médine,"Association des Élèves et Étudiants Musulmans au Burkina",143,4,
11616,https://iwac.frederickmadore.com/s/afrique_ouest/item/11616,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2198,,11633|17708|17709|17710|17711,https://iwac.frederickmadore.com/files/original/9981cef2a75b3545c9e9f2afe4346321338a32ac.pdf|https://iwac.frederickmadore.com/files/original/b693ba9d95ebe4a01198c24228cff858df02b849.jp2|https://iwac.frederickmadore.com/files/original/d6886ae5395c8005974adbedb88ebc09e36fab47.jp2|https://iwac.frederickmadore.com/files/original/a26263974f1e3eb87dd68bfbac1c1001dba8f6cf.jp2|https://iwac.frederickmadore.com/files/original/e5b1c3fb9ef6569786e75cf3ea70046cdc264505.jp2,"An-Nasr Vendredi #133 (La pudeur : sens et dimensions)","Abdoul Aziz","Association des Élèves et Étudiants Musulmans au Burkina","An-Nasr Vendredi","Frédérick Madore",2006-02-10,"https://www.wikidata.org/wiki/Q116190608 Q116190608","Association des Élèves et Étudiants Musulmans au Burkina",Français,"In Copyright - Educational Use Permitted",,,"Association des Élèves et Étudiants Musulmans au Burkina",133,4,
11617,https://iwac.frederickmadore.com/s/afrique_ouest/item/11617,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2198,,11634|17712|17713|17714|17715,https://iwac.frederickmadore.com/files/original/a954d01800d353dda9430fb27243a04a4e040a46.pdf|https://iwac.frederickmadore.com/files/original/19778abd7145f4c8e1678b897b3d1c26be7e8100.jp2|https://iwac.frederickmadore.com/files/original/a7c613cdf238e0a4700c031f715716f1d0e2c097.jp2|https://iwac.frederickmadore.com/files/original/678d2cdf5fc8beadca2a919cc62557761df8a111.jp2|https://iwac.frederickmadore.com/files/original/61ab71d39fef4d07b8cdacc7b016d31e146814d9.jp2,"An-Nasr Vendredi #122 (L'imâm Al-Bukhârî : la citadelle du Hadith)",,"Association des Élèves et Étudiants Musulmans au Burkina|Hadith","An-Nasr Vendredi","Frédérick Madore",2006-02-10,"https://www.wikidata.org/wiki/Q116190610 Q116190610","Association des Élèves et Étudiants Musulmans au Burkina",Français,"In Copyright - Educational Use Permitted",,Médine,"Association des Élèves et Étudiants Musulmans au Burkina",122,4,
11618,https://iwac.frederickmadore.com/s/afrique_ouest/item/11618,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2198,,11635|17716|17717|17718|17719,https://iwac.frederickmadore.com/files/original/4e580b0a772b46c0db8a82dbc6c257f59cc0f913.pdf|https://iwac.frederickmadore.com/files/original/740764a8254fad16368ce8797215566d5f251730.jp2|https://iwac.frederickmadore.com/files/original/6a178f8376f2144194157043782ef02f38b3162b.jp2|https://iwac.frederickmadore.com/files/original/96a4519b1e2567c2ef63bc6afb00a3efa7f25fa4.jp2|https://iwac.frederickmadore.com/files/original/42fb3e4fcf8b8d5517c1f6cab5a2aa0436ab6a30.jp2,"An-Nasr Vendredi #114 (La viande Halal!)",,"Association des Élèves et Étudiants Musulmans au Burkina","An-Nasr Vendredi","Frédérick Madore",2006-02-10,"https://www.wikidata.org/wiki/Q116190611 Q116190611","Association des Élèves et Étudiants Musulmans au Burkina",Français,"In Copyright - Educational Use Permitted",,,"Association des Élèves et Étudiants Musulmans au Burkina",114,4,
11619,https://iwac.frederickmadore.com/s/afrique_ouest/item/11619,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2198,,11636|17720|17721|17722|17723,https://iwac.frederickmadore.com/files/original/7e99d0020705c48318ca38a19a8aa36c832785f0.pdf|https://iwac.frederickmadore.com/files/original/4fa4d43796f4e43b86b0c2ecbd8557f1dbf39372.jp2|https://iwac.frederickmadore.com/files/original/9784960e012698d64dc7696a2e55ce6f205f6802.jp2|https://iwac.frederickmadore.com/files/original/40359bf018a64a81b583dc60d38be3d6405008c2.jp2|https://iwac.frederickmadore.com/files/original/93c6f015380a6b4b5a4e4d4d6b749f94d75c5ec0.jp2,"An-Nasr Vendredi #111 (Les musulmans ignorent leur calendrier!)",,"Association des Élèves et Étudiants Musulmans au Burkina|Aïd al-Adha (Tabaski)|Aïd el-Fitr|Civilisation occidentale|Hadith","An-Nasr Vendredi","Frédérick Madore",2006-01-27,"https://www.wikidata.org/wiki/Q116190612 Q116190612","Association des Élèves et Étudiants Musulmans au Burkina",Français,"In Copyright - Educational Use Permitted",,Médine,"Association des Élèves et Étudiants Musulmans au Burkina",111,4,
11620,https://iwac.frederickmadore.com/s/afrique_ouest/item/11620,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2198,,11637|17724|17725|17726|17727,https://iwac.frederickmadore.com/files/original/fad18493e13797f6a1912fbcb8c6c150010812df.pdf|https://iwac.frederickmadore.com/files/original/310b0e64e08cba046be5c12060ebade550c3aa27.jp2|https://iwac.frederickmadore.com/files/original/1fa6f2853e8b4ade4dd5e5b03bf36e7772fd69f4.jp2|https://iwac.frederickmadore.com/files/original/3e3627dd2d4590dae15588947590c3bd9f3cc2d7.jp2|https://iwac.frederickmadore.com/files/original/b6fb38ef0ff929164e264019e699250173f5787f.jp2,"An-Nasr Vendredi #119 (Le repentir pour naître de nouveau)","R. Raouda","Association des Élèves et Étudiants Musulmans au Burkina|Hadith","An-Nasr Vendredi","Frédérick Madore",2006-02-10,"https://www.wikidata.org/wiki/Q116190614 Q116190614","Association des Élèves et Étudiants Musulmans au Burkina",Français,"In Copyright - Educational Use Permitted",,,"Association des Élèves et Étudiants Musulmans au Burkina",119,4,
11621,https://iwac.frederickmadore.com/s/afrique_ouest/item/11621,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2198,,11638|17728|17729|17730|17731,https://iwac.frederickmadore.com/files/original/192b7f56fc32fc40e754bab2f6d55f47cd6305e4.pdf|https://iwac.frederickmadore.com/files/original/f1ff4b0c194a5b3eaf3ae27f44233f47e19699e7.jp2|https://iwac.frederickmadore.com/files/original/1018f3bf0c9ae54d014d13ea900e96ce01d573d1.jp2|https://iwac.frederickmadore.com/files/original/34f9d1bca6ce3d46941c2cd1560b9f92d25d6c0d.jp2|https://iwac.frederickmadore.com/files/original/beab8c8bec639c6618d5c4d33cdfa790ba21347a.jp2,"An-Nasr Vendredi #118 (Violence faites aux femmes : femmes battues en France / De la résurrection au verdict)","Adriana Evangelijzt|Karim Dpeba Kaboré|Nayala","Association des Élèves et Étudiants Musulmans au Burkina","An-Nasr Vendredi","Frédérick Madore",2006-02-10,"https://www.wikidata.org/wiki/Q116190616 Q116190616","Association des Élèves et Étudiants Musulmans au Burkina",Français,"In Copyright - Educational Use Permitted",,,"Association des Élèves et Étudiants Musulmans au Burkina",118,4,
11622,https://iwac.frederickmadore.com/s/afrique_ouest/item/11622,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2198,,11639|17732|17733|17734|17735,https://iwac.frederickmadore.com/files/original/c86b727788f393386c6596e3c1bfd576588b6d16.pdf|https://iwac.frederickmadore.com/files/original/420fc26ec1d63723c1ab73a5875cb6817f45a534.jp2|https://iwac.frederickmadore.com/files/original/7278487ae0702ea92ad7b8cd1aff43a1916f06bf.jp2|https://iwac.frederickmadore.com/files/original/177aa7befaec92b52b966e03575551622c59bec0.jp2|https://iwac.frederickmadore.com/files/original/468c47b55b39f67bf54f2e883780d37d1f603d0d.jp2,"An-Nasr Vendredi #123 (Fête de la bière : que Dieu protège le Burkina)","Omar Ba","Association des Élèves et Étudiants Musulmans au Burkina","An-Nasr Vendredi","Frédérick Madore",2006-02-10,"https://www.wikidata.org/wiki/Q116190617 Q116190617","Association des Élèves et Étudiants Musulmans au Burkina",Français,"In Copyright - Educational Use Permitted",,,"Association des Élèves et Étudiants Musulmans au Burkina",123,4,
11623,https://iwac.frederickmadore.com/s/afrique_ouest/item/11623,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2198,,11640|17736|17737|17738|17739,https://iwac.frederickmadore.com/files/original/d41dfa0162203c5f8323be920fc6d2e3e588b40f.pdf|https://iwac.frederickmadore.com/files/original/008dbf38fee3166abe4c285eb9a029a42a6a56fa.jp2|https://iwac.frederickmadore.com/files/original/0bcf6c27d0d5ec063047b6d854dbc9c55df09e5b.jp2|https://iwac.frederickmadore.com/files/original/4b43bd4fe7559ab1490bfc143a8b2c9d3827e5ca.jp2|https://iwac.frederickmadore.com/files/original/761f0640d02cff82cd5841b574ec5c5d6f7b8fda.jp2,"An-Nasr Vendredi #112 (Caricature du prophète : indigne provocation!)","Omar Ba","Caricatures de Mahomet du journal Jyllands-Posten|Association des Élèves et Étudiants Musulmans au Burkina|Hadith","An-Nasr Vendredi","Frédérick Madore",2006-02-10,"https://www.wikidata.org/wiki/Q116190618 Q116190618","Association des Élèves et Étudiants Musulmans au Burkina",Français,"In Copyright - Educational Use Permitted",,,"Association des Élèves et Étudiants Musulmans au Burkina",112,4,
11624,https://iwac.frederickmadore.com/s/afrique_ouest/item/11624,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2198,,11641|17740|17741|17742|17743,https://iwac.frederickmadore.com/files/original/014975f03264fec623a532a5dbffd378824d31c8.pdf|https://iwac.frederickmadore.com/files/original/da08979d63c1ed9e08b60b0e4530e223ac20b7b7.jp2|https://iwac.frederickmadore.com/files/original/dca3262616b7ca3528a4fa5b17ea7b8e792733fa.jp2|https://iwac.frederickmadore.com/files/original/2ace4dfbbf32887893eabac3be9fc50720f75ffe.jp2|https://iwac.frederickmadore.com/files/original/e3705644022fdff8e9fc02fff87fca6433ac522a.jp2,"An-Nasr Vendredi #115 (Journée internationale de la femme : le combat de la musulmane contre la dépravation des moeurs)",Sidibé,"Femme en islam|Association des Élèves et Étudiants Musulmans au Burkina|Pauvreté|Sunnah","An-Nasr Vendredi","Frédérick Madore",2006-02-10,"https://www.wikidata.org/wiki/Q116190619 Q116190619","Association des Élèves et Étudiants Musulmans au Burkina",Français,"In Copyright - Educational Use Permitted",,,"Association des Élèves et Étudiants Musulmans au Burkina",115,4,
11625,https://iwac.frederickmadore.com/s/afrique_ouest/item/11625,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2198,,11642|17744|17745|17746|17747,https://iwac.frederickmadore.com/files/original/728b6365f0fbd8cf9a7c2a5d20d1c315fc5235d3.pdf|https://iwac.frederickmadore.com/files/original/63675ae8d06ab594082b5ff18bd3539e677eb18d.jp2|https://iwac.frederickmadore.com/files/original/bd2f72f12429edcd905792a0f10b1b96dd319a73.jp2|https://iwac.frederickmadore.com/files/original/e244046b8b2a4a5edf5df849e9462031f5b0ef3f.jp2|https://iwac.frederickmadore.com/files/original/3e33d4911f1fb859f1501cdc5132205ea2f21b71.jp2,"An-Nasr Vendredi #117 (Quel regard sur les luttes émancipatrices des femmes?)",Nadjath,"Femme en islam|Association des Élèves et Étudiants Musulmans au Burkina|Prostitution|Civilisation occidentale|Sunnah","An-Nasr Vendredi","Frédérick Madore",2006-02-10,"https://www.wikidata.org/wiki/Q116190620 Q116190620","Association des Élèves et Étudiants Musulmans au Burkina",Français,"In Copyright - Educational Use Permitted",,,"Association des Élèves et Étudiants Musulmans au Burkina",117,4,
11643,https://iwac.frederickmadore.com/s/afrique_ouest/item/11643,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2198,,11660|17748|17749|17750|17751,https://iwac.frederickmadore.com/files/original/e534fa5cdeb7178827962b6b46a8e783d37f7c4c.pdf|https://iwac.frederickmadore.com/files/original/22fdb1a8bd5e4275c45b2941cbc9d465469d6ce9.jp2|https://iwac.frederickmadore.com/files/original/3a27e2615ba704e5d18dbc89ad65f9e864dd4a97.jp2|https://iwac.frederickmadore.com/files/original/14b4ccb82105a3d97d81092978b157d875b6d20a.jp2|https://iwac.frederickmadore.com/files/original/a78858936fe08635845d8378bc8532a26187864b.jp2,"An-Nasr Vendredi #113 (Législatives palestiniennes : la victoire embarassante du Hamas)",Mikaillou,"Association des Élèves et Étudiants Musulmans au Burkina|Démocratie","An-Nasr Vendredi","Frédérick Madore",2006-02-10,"https://www.wikidata.org/wiki/Q116190623 Q116190623","Association des Élèves et Étudiants Musulmans au Burkina",Français,"In Copyright - Educational Use Permitted",,Israël|Palestine,"Association des Élèves et Étudiants Musulmans au Burkina",113,4,
11644,https://iwac.frederickmadore.com/s/afrique_ouest/item/11644,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2198,,11661|17752|17753|17754|17755,https://iwac.frederickmadore.com/files/original/80a0de28f781f2fa5473bc76a2d90dd9df636a72.pdf|https://iwac.frederickmadore.com/files/original/9a897c682ddd151158800617ae06efa079454c21.jp2|https://iwac.frederickmadore.com/files/original/d666d98fbf2e1e468a0142130f9fa1b43c55c445.jp2|https://iwac.frederickmadore.com/files/original/7351fd50e81b0a7d6cf8ebc458abf68aeef7cd29.jp2|https://iwac.frederickmadore.com/files/original/885e4a92f15efd4a4aae7048a0bb8626c65ef385.jp2,"An-Nasr Vendredi #126 (La lecture, base de toute connaissance)",Issouf,"Association des Élèves et Étudiants Musulmans au Burkina","An-Nasr Vendredi","Frédérick Madore",2006-02-10,"https://www.wikidata.org/wiki/Q116190624 Q116190624","Association des Élèves et Étudiants Musulmans au Burkina",Français,"In Copyright - Educational Use Permitted",,,"Association des Élèves et Étudiants Musulmans au Burkina",126,4,
11645,https://iwac.frederickmadore.com/s/afrique_ouest/item/11645,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2198,,11662|17756|17757|17758|17759,https://iwac.frederickmadore.com/files/original/aa95dd5f43a30d9d9276f3de1c5758e424490bb9.pdf|https://iwac.frederickmadore.com/files/original/2d236a11bd25a586e7526ada6a91f458ee638575.jp2|https://iwac.frederickmadore.com/files/original/53dcc2cf92d07eb2ad67082ea37249c64a1ce536.jp2|https://iwac.frederickmadore.com/files/original/138da23f4f7db83683cc9524ae3cfcf447e0d2b4.jp2|https://iwac.frederickmadore.com/files/original/cec3880cb606e62a31cc01367491115fbff61744.jp2,"An-Nasr Vendredi #129 (L'humilité : un signe de foi)",Issa,"Association des Élèves et Étudiants Musulmans au Burkina|Hadith","An-Nasr Vendredi","Frédérick Madore",2006-02-10,"https://www.wikidata.org/wiki/Q116190625 Q116190625","Association des Élèves et Étudiants Musulmans au Burkina",Français,"In Copyright - Educational Use Permitted",,,"Association des Élèves et Étudiants Musulmans au Burkina",129,4,
11646,https://iwac.frederickmadore.com/s/afrique_ouest/item/11646,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2198,,11663|17760|17761|17762|17763,https://iwac.frederickmadore.com/files/original/2a870df0af3e5f3c7896aac9806ac79df152508f.pdf|https://iwac.frederickmadore.com/files/original/133c6c31472ec8a80a6c19f0727cce32cb519aab.jp2|https://iwac.frederickmadore.com/files/original/bd205b1efbf940b78a56e7ed2dd4f98332883d23.jp2|https://iwac.frederickmadore.com/files/original/c35a1e43e902bdbe94de5e577fe5c720fd3f1a03.jp2|https://iwac.frederickmadore.com/files/original/7372cf0546897033c1fb54f2d9823c1855cc12c0.jp2,"An-Nasr Vendredi #127 (La cuisine : un facteur de consolidation du foyer conjugal)",Fatiha,"Association des Élèves et Étudiants Musulmans au Burkina|Sunnah","An-Nasr Vendredi","Frédérick Madore",2006-02-10,"https://www.wikidata.org/wiki/Q116190627 Q116190627","Association des Élèves et Étudiants Musulmans au Burkina",Français,"In Copyright - Educational Use Permitted",,,"Association des Élèves et Étudiants Musulmans au Burkina",127,4,
11647,https://iwac.frederickmadore.com/s/afrique_ouest/item/11647,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2198,,11664|17764|17765|17766|17767,https://iwac.frederickmadore.com/files/original/5eead3ab9983a0329f15c73f528d21864c388c3b.pdf|https://iwac.frederickmadore.com/files/original/f89aca1cbec7de5bf532418371aa72036272e19d.jp2|https://iwac.frederickmadore.com/files/original/f29729b9ee623ded18d34ae2a59e617faa89ee8b.jp2|https://iwac.frederickmadore.com/files/original/b1ab27c7c5471d2ba9ac106c2a06ad641cc2f928.jp2|https://iwac.frederickmadore.com/files/original/baa5c2b0fd8116735a38daee778b5b747993d887.jp2,"An-Nasr Vendredi #120 (La question tchéchène!)",Diallo,"Association des Élèves et Étudiants Musulmans au Burkina","An-Nasr Vendredi","Frédérick Madore",2006-02-10,"https://www.wikidata.org/wiki/Q116190628 Q116190628","Association des Élèves et Étudiants Musulmans au Burkina",Français,"In Copyright - Educational Use Permitted",,Palestine,"Association des Élèves et Étudiants Musulmans au Burkina",120,4,
11648,https://iwac.frederickmadore.com/s/afrique_ouest/item/11648,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2198,,11665|17768|17769|17770|17771,https://iwac.frederickmadore.com/files/original/a73a9720ed55987299a013c3b7665a2c34218166.pdf|https://iwac.frederickmadore.com/files/original/80f881bc1cab36624fd3b8457be8f5bbfa9b40d8.jp2|https://iwac.frederickmadore.com/files/original/615a193ee3a070390226769130f143d80e66e917.jp2|https://iwac.frederickmadore.com/files/original/34665779fff051b4ce2868793118be9471125945.jp2|https://iwac.frederickmadore.com/files/original/4381b6bccf39ac6f66f8a4ce1a8a4dac6ee315ae.jp2,"An-Nasr Vendredi #055 (Islam et mode)",,"Association des Élèves et Étudiants Musulmans au Burkina|Sunnah","An-Nasr Vendredi","Frédérick Madore",2005-01-21,"https://www.wikidata.org/wiki/Q116190630 Q116190630","Association des Élèves et Étudiants Musulmans au Burkina",Français,"In Copyright - Educational Use Permitted",,,"Association des Élèves et Étudiants Musulmans au Burkina",55,4,
