o:id,url,o:resource_template,o:resource_class,o:owner,o:is_public,o:item_set/o:id,o:item_set/dcterms:title,o:media/o:id,o:media/file,dcterms:title,dcterms:description,dcterms:date,dcterms:identifier,dcterms:relation,dcterms:alternative,dcterms:isPartOf,dcterms:spatial,bibo:citedBy,foaf:gender,foaf:firstName,foaf:lastName,foaf:birthday
4105,https://islam.zmo.de/s/westafrica/item/4105,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Lucy Quimby",,,"https://www.wikidata.org/wiki/Q113527731 Q113527731",,"Quimby, Lucy",Researcher,,,Female,Lucy,Quimby,
4106,https://islam.zmo.de/s/westafrica/item/4106,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Peter Romaniuk",,,"https://www.wikidata.org/wiki/Q113527639 Q113527639",,"Romaniuk, Peter",Researcher,,,Male,Peter,Romaniuk,
4107,https://islam.zmo.de/s/westafrica/item/4107,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Maud Saint-Lary",,,"https://www.wikidata.org/wiki/Q113526317 Q113526317",,"Saint-Lary, Maud|Maud Saint-Lary-Maïga",Researcher,,,Female,Maud,Saint-Lary,
4108,https://islam.zmo.de/s/westafrica/item/4108,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adama Sako",,,"https://www.wikidata.org/wiki/Q113527733 Q113527733",,"Sako, Adama",Researcher,,,Male,Adama,Sako,
4109,https://islam.zmo.de/s/westafrica/item/4109,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Hamadou Sama",,,"https://www.wikidata.org/wiki/Q113527734 Q113527734",,"Sama, Hamadou",Researcher,,,Male,Hamadou,Sama,
4110,https://islam.zmo.de/s/westafrica/item/4110,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Fabienne Samson",,,"https://www.wikidata.org/wiki/Q112549133 Q112549133",,"Samson, Fabienne",Researcher,,,Female,Fabienne,Samson,
4111,https://islam.zmo.de/s/westafrica/item/4111,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Mahir Şaul",,,"https://www.wikidata.org/wiki/Q112516915 Q112516915",,"Şaul, Mahir|Mahir Saul",Researcher,,,Male,Mahir,Şaul,
4112,https://islam.zmo.de/s/westafrica/item/4112,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Honorine Sawadogo",,,"https://www.wikidata.org/wiki/Q113527735 Q113527735",,"Sawadogo, Honorine",Researcher,,,Female,Honorine,Sawadogo,
4113,https://islam.zmo.de/s/westafrica/item/4113,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Jonas Sawadogo",,,"https://www.wikidata.org/wiki/Q113727527 Q113727527",,"Sawadogo, Jonas",Researcher,,,,Jonas,Sawadogo,
4114,https://islam.zmo.de/s/westafrica/item/4114,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Kadré Sawadogo",,,"https://www.wikidata.org/wiki/Q113527736 Q113527736",,"Sawadogo, Kadré","Cercle d'Études, de Recherches et de Formation Islamiques|Researcher",,,Male,Kadré,Sawadogo,
4115,https://islam.zmo.de/s/westafrica/item/4115,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Elliott Skinner",,,"https://www.wikidata.org/wiki/Q1332347 Q1332347",,"Skinner, Elliott|Elliott Percival Skinner|Elliott P. Skinner",Researcher,,,Male,Elliott,Skinner,
4116,https://islam.zmo.de/s/westafrica/item/4116,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Benjamin Soares",,,"https://www.wikidata.org/wiki/Q113527640 Q113527640",,"Soares, Benjamin|Benjamin F. Soares",Researcher,"United States of America",,Male,Benjamin,Soares,
4117,https://islam.zmo.de/s/westafrica/item/4117,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Magloire Somé",,,"https://www.wikidata.org/wiki/Q113527641 Q113527641",,"Somé, Magloire",Researcher,"Burkina Faso",,Male,Magloire,Somé,
4118,https://islam.zmo.de/s/westafrica/item/4118,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,11724,https://islam.zmo.de/files/original/30777e60dceafb69f552841d6bd8b40f651545a2.jpeg,"Abdoulaye Sounaye",,,"https://www.wikidata.org/wiki/Q102274585 Q102274585",,"Sounaye, Abdoulaye",Researcher,,,Male,Abdoulaye,Sounaye,
4119,https://islam.zmo.de/s/westafrica/item/4119,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Alexander Thurston",,,"https://www.wikidata.org/wiki/Q113570119 Q113570119",,"Thurston, Alexander|Alex Thurston|Alexander J. Thurston",Researcher,,,Male,Alexander,Thurston,
4120,https://islam.zmo.de/s/westafrica/item/4120,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Alioune Traoré",,,"https://www.wikidata.org/wiki/Q113527738 Q113527738",,"Traoré, Alioune",Researcher,,,Male,Alioune,Traoré,
4121,https://islam.zmo.de/s/westafrica/item/4121,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Bakary Traoré",,,"https://www.wikidata.org/wiki/Q113527759 Q113527759",,"Traoré, Bakary",Researcher,,,Male,Bakary,Traoré,
4122,https://islam.zmo.de/s/westafrica/item/4122,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Juliette Van Duc",,,"https://www.wikidata.org/wiki/Q113527642 Q113527642",,"Van Duc, Juliette",Researcher,,,Female,Juliette,"Van Duc",
4123,https://islam.zmo.de/s/westafrica/item/4123,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adrienne Vanvyve",,,"https://www.wikidata.org/wiki/Q113527739 Q113527739",,"Vanvyve, Adrienne",Researcher,,,Female,Adrienne,Vanvyve,
4124,https://islam.zmo.de/s/westafrica/item/4124,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Mara Vitale",,,"https://www.wikidata.org/wiki/Q113527643 Q113527643",,"Vitale, Mara",Researcher,,,Female,Mara,Vitale,
4125,https://islam.zmo.de/s/westafrica/item/4125,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Caleb Weiss",,,"https://www.wikidata.org/wiki/Q113527740 Q113527740",,"Weiss, Caleb",Researcher,,,Male,Caleb,Weiss,
4126,https://islam.zmo.de/s/westafrica/item/4126,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Katja Werthmann",,,"https://www.wikidata.org/wiki/Q113399030 Q113399030",,"Werthmann, Katja",Researcher,,,Female,Katja,Werthmann,
4127,https://islam.zmo.de/s/westafrica/item/4127,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Zachary Wright",,,"https://www.wikidata.org/wiki/Q59753422 Q59753422",,"Wright, Zachary|Zachary Valentine Wright",Researcher,,,Male,Zachary,Wright,
4128,https://islam.zmo.de/s/westafrica/item/4128,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Marie Nathalie LeBlanc",,,"https://www.wikidata.org/wiki/Q55724452 Q55724452",,"LeBlanc, Marie Nathalie|Marie-Nathalie LeBlanc",Researcher,Canada,,Female,"Marie Nathalie",LeBlanc,
4129,https://islam.zmo.de/s/westafrica/item/4129,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Mathias Boukary Savadogo",,,"https://www.wikidata.org/wiki/Q113519357 Q113519357",,"Savadogo, Mathias Boukary|Mathias Savadogo|Boukary Savadogo|Boukari Savadogo",Researcher,"Ivory Coast",,Male,"Mathias Boukary",Savadogo,
4130,https://islam.zmo.de/s/westafrica/item/4130,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Marie Miran-Guyon",,,"https://www.wikidata.org/wiki/Q113519324 Q113519324",,"Miran-Guyon, Marie|Marie Miran",Researcher,France,,Female,Marie,Miran-Guyon,
4131,https://islam.zmo.de/s/westafrica/item/4131,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aboubakar Sidiki Segda",,,"https://www.wikidata.org/wiki/Q113527762 Q113527762",,"Segda, Aboubakar Sidiki|Aboubacar Sidiki Segda",Researcher,,,Male,"Aboubakar Sidiki",Segda,
4133,https://islam.zmo.de/s/westafrica/item/4133,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Jean Martin",,,"https://www.wikidata.org/wiki/Q113827583 Q113827583",,"Martin, Jean",Researcher,,,Male,Jean,Martin,
4134,https://islam.zmo.de/s/westafrica/item/4134,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Kathéry Couillard",,,"https://www.wikidata.org/wiki/Q113508021 Q113508021",,"Couillard, Kathéry",Researcher,Canada,,Female,Kathéry,Couillard,
4135,https://islam.zmo.de/s/westafrica/item/4135,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Leonardo A. Villalón",,,"https://www.wikidata.org/wiki/Q113768332 Q113768332",,"Villalón, Leonardo A.|Leonardo Villalón|Leonardo Alfonso Villalón",Researcher,,,Male,"Leonardo A.",Villalón,
4149,https://islam.zmo.de/s/westafrica/item/4149,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Muhammad ibn Abd al-Wahhab|Mohammad ibn Abd al-Wahhab",,1792-06-22,"https://www.wikidata.org/wiki/Q69351 Q69351",Salafism|Wahhabism,"Muhammad bin Abdul Wahhab|Mohammed ben Abdelwahhab",,"Saudi Arabia",,Male,Mohammad,"Abd al-Wahhab",1703
4158,https://islam.zmo.de/s/westafrica/item/4158,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Gilles Holder",,,"https://www.wikidata.org/wiki/Q113739158 Q113739158",,"Holder, Gilles",Researcher,,,Male,Gilles,Holder,
4159,https://islam.zmo.de/s/westafrica/item/4159,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Ludovic O. Kibora",,,"https://www.wikidata.org/wiki/Q113734209 Q113734209",,"Kibora, Ludovic O.|Ludovic Ouhonyioué Kibora",Researcher,,,Male,"Ludovic O.",Kibora,
4160,https://islam.zmo.de/s/westafrica/item/4160,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Jean-Louis Triaud",,,"https://www.wikidata.org/wiki/Q3167002 Q3167002",,"Triaud, Jean-Louis",Researcher,,,Male,Jean-Louis,Triaud,
4161,https://islam.zmo.de/s/westafrica/item/4161,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Odile Goerg",,,"https://www.wikidata.org/wiki/Q49162828 Q49162828",,"Goerg, Odile",Researcher,,,Female,Odile,Goerg,
4162,https://islam.zmo.de/s/westafrica/item/4162,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Moussa Sow",,,"https://www.wikidata.org/wiki/Q113775818 Q113775818",,"Sow, Moussa",Researcher,,,Male,Moussa,Sow,
4163,https://islam.zmo.de/s/westafrica/item/4163,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Jean-Pierre Dozon",,,"https://www.wikidata.org/wiki/Q16855152 Q16855152",,"Dozon, Jean-Pierre",Researcher,,,Male,Jean-Pierre,Dozon,
4164,https://islam.zmo.de/s/westafrica/item/4164,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Yenouyaba Georges Madiéga",,,"https://www.wikidata.org/wiki/Q113774399 Q113774399",,"Madiéga, Yenouyaba Georges",Researcher,,,Male,"Yenouyaba Georges",Madiéga,
4165,https://islam.zmo.de/s/westafrica/item/4165,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Anna Pondopoulo",,,"https://www.wikidata.org/wiki/Q113776121 Q113776121",,"Pondopoulo, Anna",Researcher,,,Female,Anna,Pondopoulo,
4166,https://islam.zmo.de/s/westafrica/item/4166,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Cédric Jourde",,,"https://www.wikidata.org/wiki/Q113505244 Q113505244",,"Jourde, Cédric",Researcher,Canada,,Male,Cédric,Jourde,
4167,https://islam.zmo.de/s/westafrica/item/4167,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"David Robinson",,,"https://www.wikidata.org/wiki/Q53511656 Q53511656",,"Robinson, David",Researcher,,,Male,David,Robinson,
4168,https://islam.zmo.de/s/westafrica/item/4168,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Lady Jane Acquah",,,"https://www.wikidata.org/wiki/Q113753537 Q113753537",,"Acquah, Lady Jane",Researcher,,,Female,"Lady Jane",Acquah,
4169,https://islam.zmo.de/s/westafrica/item/4169,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Mamadou Bamba",,,"https://www.wikidata.org/wiki/Q113774956 Q113774956",,"Bamba, Mamadou",Researcher,,,Male,Mamadou,Bamba,
4170,https://islam.zmo.de/s/westafrica/item/4170,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Essohanam Batchana",,,"https://www.wikidata.org/wiki/Q113773836 Q113773836",,"Batchana, Essohanam",Researcher,,,Male,Essohanam,Batchana,
4171,https://islam.zmo.de/s/westafrica/item/4171,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Jean-Pierre Chrétien",,,"https://www.wikidata.org/wiki/Q3169132 Q3169132",,"Chrétien, Jean-Pierre",Researcher,,,Male,Jean-Pierre,Chrétien,
4172,https://islam.zmo.de/s/westafrica/item/4172,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Jean Devisse",,,"https://www.wikidata.org/wiki/Q15407507 Q15407507",,"Devisse, Jean",Researcher,,,Male,Jean,Devisse,
4173,https://islam.zmo.de/s/westafrica/item/4173,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Toyin Falola",,,"https://www.wikidata.org/wiki/Q7830608 Q7830608",,"Falola, Toyin",Researcher,,,Male,Toyin,Falola,
4175,https://islam.zmo.de/s/westafrica/item/4175,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Gabriel Massa",,,"https://www.wikidata.org/wiki/Q110223448 Q110223448",,"Massa, Gabriel",Researcher,,,Male,Gabriel,Massa,
4176,https://islam.zmo.de/s/westafrica/item/4176,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Oumarou Nao",,,"https://www.wikidata.org/wiki/Q113774713 Q113774713",,"Nao, Oumarou",Researcher,,,Male,Oumarou,Nao,
4177,https://islam.zmo.de/s/westafrica/item/4177,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Mamadou Lamine Sanogo",,,"https://www.wikidata.org/wiki/Q113867843 Q113867843",,"Sanogo, Mamadou Lamine",Researcher,,,Male,"Mamadou Lamine",Sanogo,
4178,https://islam.zmo.de/s/westafrica/item/4178,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Samuli Schielke",,,"https://www.wikidata.org/wiki/Q112079793 Q112079793",,"Schielke, Samuli",Researcher,,,Male,Samuli,Schielke,
4179,https://islam.zmo.de/s/westafrica/item/4179,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Augustine Agwuele",,,"https://www.wikidata.org/wiki/Q104056967 Q104056967",,"Agwuele, Augustine",Researcher,,,Male,Augustine,Agwuele,
4180,https://islam.zmo.de/s/westafrica/item/4180,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Anne Aly",,,"https://www.wikidata.org/wiki/Q20631311 Q20631311",,"Aly, Anne",Researcher,,,Female,Anne,Aly,
4181,https://islam.zmo.de/s/westafrica/item/4181,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Jean-François Bayart",,,"https://www.wikidata.org/wiki/Q3165457 Q3165457",,"Bayart, Jean-François",Researcher,,,Male,Jean-François,Bayart,
4182,https://islam.zmo.de/s/westafrica/item/4182,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Mamadou Bodian",,,"https://www.wikidata.org/wiki/Q113732958 Q113732958",,"Bodian, Mamadou",Researcher,,,Male,Mamadou,Bodian,
4183,https://islam.zmo.de/s/westafrica/item/4183,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Jean Boulègue",,,"https://www.wikidata.org/wiki/Q3170913 Q3170913",,"Boulègue, Jean",Researcher,,,Male,Jean,Boulègue,
4184,https://islam.zmo.de/s/westafrica/item/4184,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Luc Chelly",,,"https://www.wikidata.org/wiki/Q113868390 Q113868390",,"Chelly, Luc",Researcher,,,Male,Luc,Chelly,
4185,https://islam.zmo.de/s/westafrica/item/4185,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Catherine Coquery-Vidrovitch",,,"https://www.wikidata.org/wiki/Q2941861 Q2941861",,"Coquery-Vidrovitch, Catherine",Researcher,,,Female,Catherine,Coquery-Vidrovitch,
4186,https://islam.zmo.de/s/westafrica/item/4186,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Christian Coulon",,,"https://www.wikidata.org/wiki/Q113868792 Q113868792",,"Coulon, Christian",Researcher,,,Male,Christian,Coulon,
4187,https://islam.zmo.de/s/westafrica/item/4187,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Donal B. Cruise O'Brien",,,"https://www.wikidata.org/wiki/Q113868741 Q113868741",,"Cruise O'Brien, Donal B.",Researcher,,,Male,"Donal B.","Cruise O'Brien",
4188,https://islam.zmo.de/s/westafrica/item/4188,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Denis Matringe",,,"https://www.wikidata.org/wiki/Q113832046 Q113832046",,"Matringe, Denis",Researcher,,,Male,Denis,Matringe,
4189,https://islam.zmo.de/s/westafrica/item/4189,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"John L. Esposito",,,"https://www.wikidata.org/wiki/Q2323474 Q2323474",,"Esposito, John L.|John Esposito",Researcher,,,Male,"John L.",Esposito,
4190,https://islam.zmo.de/s/westafrica/item/4190,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Everett K. Rowson",,,"https://www.wikidata.org/wiki/Q106477302 Q106477302",,"Rowson, Everett K.",Researcher,,,Male,"Everett K.",Rowson,
4191,https://islam.zmo.de/s/westafrica/item/4191,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Khadiyatoulah Fall",,,"https://www.wikidata.org/wiki/Q113868593 Q113868593",,"Fall, Khadiyatoulah",Researcher,,,Female,Khadiyatoulah,Fall,
4192,https://islam.zmo.de/s/westafrica/item/4192,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Laurent Fourchard",,,"https://www.wikidata.org/wiki/Q113752362 Q113752362",,"Fourchard, Laurent",Researcher,,,Male,Laurent,Fourchard,
4193,https://islam.zmo.de/s/westafrica/item/4193,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Nicoué Lodjou Gayibor",,,"https://www.wikidata.org/wiki/Q113773747 Q113773747",,"Gayibor, Nicoué Lodjou|Nicoué T. Gayibor|Théodore Nicoué Lodjou Gayibor|Nicoué Gayibor",Researcher,,,Male,"Nicoué Lodjou",Gayibor,
4194,https://islam.zmo.de/s/westafrica/item/4194,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Moustapha Gomgnimbou",,,"https://www.wikidata.org/wiki/Q112479526 Q112479526",,"Gomgnimbou, Moustapha",Researcher,,,Male,Moustapha,Gomgnimbou,
4195,https://islam.zmo.de/s/westafrica/item/4195,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Emmanuel Grégoire",,,"https://www.wikidata.org/wiki/Q113868116 Q113868116",,"Grégoire, Emmanuel",Researcher,,,Male,Emmanuel,Grégoire,
4196,https://islam.zmo.de/s/westafrica/item/4196,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Gudrun Krämer",,,"https://www.wikidata.org/wiki/Q1381905 Q1381905",,"Krämer, Gudrun",Researcher,,,Female,Gudrun,Krämer,
4197,https://islam.zmo.de/s/westafrica/item/4197,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Jean-Pierre Guingané",,,"https://www.wikidata.org/wiki/Q1685215 Q1685215",,"Guingané, Jean-Pierre",Researcher,,,Male,Jean-Pierre,Guingané,
4198,https://islam.zmo.de/s/westafrica/item/4198,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Andreas Heuser",,,"https://www.wikidata.org/wiki/Q113867592 Q113867592",,"Heuser, Andreas",Researcher,,,Male,Andreas,Heuser,
4199,https://islam.zmo.de/s/westafrica/item/4199,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Steve Howard",,,"https://www.wikidata.org/wiki/Q63098650 Q63098650",,"Howard, Steve",Researcher,,,Male,Steve,Howard,
4200,https://islam.zmo.de/s/westafrica/item/4200,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Jean Ilboudo",,,"https://www.wikidata.org/wiki/Q113867879 Q113867879",,"Ilboudo, Jean",Researcher,,,Male,Jean,Ilboudo,
4201,https://islam.zmo.de/s/westafrica/item/4201,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"John Nawas",,,"https://www.wikidata.org/wiki/Q113794157 Q113794157",,"Nawas, John",Researcher,,,Male,John,Nawas,
4202,https://islam.zmo.de/s/westafrica/item/4202,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Dominique Juhé-Beaulaton",,,"https://www.wikidata.org/wiki/Q95373194 Q95373194",,"Juhé-Beaulaton, Dominique",Researcher,,,Female,Dominique,Juhé-Beaulaton,
4203,https://islam.zmo.de/s/westafrica/item/4203,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Bennetta Jules-Rosette",,,"https://www.wikidata.org/wiki/Q109379226 Q109379226",,"Jules-Rosette, Bennetta",Researcher,,,Female,Bennetta,Jules-Rosette,
4204,https://islam.zmo.de/s/westafrica/item/4204,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Kate Fleet",,,"https://www.wikidata.org/wiki/Q75272390 Q75272390",,"Fleet, Kate",Researcher,,,Female,Kate,Fleet,
4205,https://islam.zmo.de/s/westafrica/item/4205,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Jens Köhrsen",,,"https://www.wikidata.org/wiki/Q113824172 Q113824172",,"Köhrsen, Jens",Researcher,,,Male,Jens,Köhrsen,
4206,https://islam.zmo.de/s/westafrica/item/4206,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Cyrille B. Koné",,,"https://www.wikidata.org/wiki/Q113867663 Q113867663",,"Koné, Cyrille B.",Researcher,,,Male,"Cyrille B.",Koné,
4207,https://islam.zmo.de/s/westafrica/item/4207,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Michèle Leclerc-Olive",,,"https://www.wikidata.org/wiki/Q113868003 Q113868003",,"Leclerc-Olive, Michèle",Researcher,,,Female,Michèle,Leclerc-Olive,
4208,https://islam.zmo.de/s/westafrica/item/4208,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Pierre-Jean Luizard",,,"https://www.wikidata.org/wiki/Q22248803 Q22248803",,"Luizard, Pierre-Jean",Researcher,,,Male,Pierre-Jean,Luizard,
4209,https://islam.zmo.de/s/westafrica/item/4209,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Haim Malka",,,"https://www.wikidata.org/wiki/Q113987166 Q113987166",,"Malka, Haim",Researcher,,,Male,Haim,Malka,
4210,https://islam.zmo.de/s/westafrica/item/4210,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Sylvie Mazzella",,,"https://www.wikidata.org/wiki/Q55231190 Q55231190",,"Mazzella, Sylvie",Researcher,,,Female,Sylvie,Mazzella,
